,Date,State,Month,Year,Avg_Price,New_Cases,Vaccine_Pct,price_pct_ch,new_cases_pct_ch
269,2000-06-01,WV,6,2000,62437.0,,,0.27248102268710994,
270,2000-07-01,AK,7,2000,146570.0,,,0.2942384015327759,
271,2000-07-01,AL,7,2000,106500.85714285714,,,0.4091758836744397,
272,2000-07-01,AR,7,2000,70870.17647058824,,,0.11766886021589151,
273,2000-07-01,AZ,7,2000,125875.57142857143,,,0.46714373021736755,
274,2000-07-01,CA,7,2000,232779.1052631579,,,1.4719479397959923,
275,2000-07-01,CO,7,2000,208129.36363636365,,,0.8726138054950372,
276,2000-07-01,CT,7,2000,190001.4,,,0.6861445227670737,
277,2000-07-01,DC,7,2000,198115.0,,,0.7782892896202709,
278,2000-07-01,DE,7,2000,141284.0,,,0.9871124993745761,
279,2000-07-01,FL,7,2000,119465.66666666667,,,0.5039662302564807,
280,2000-07-01,GA,7,2000,109850.66666666667,,,0.3608767019828374,
281,2000-07-01,HI,7,2000,237119.0,,,0.7311022183705829,
282,2000-07-01,IA,7,2000,107615.0,,,0.3655932029508646,
283,2000-07-01,ID,7,2000,105902.0,,,0.4067391654736241,
284,2000-07-01,IL,7,2000,118800.75,,,0.3787414714518045,
285,2000-07-01,IN,7,2000,111731.66666666667,,,0.06537781811233323,
286,2000-07-01,KS,7,2000,86076.0,,,0.5525507283623332,
287,2000-07-01,KY,7,2000,94740.83333333333,,,0.28792564743576055,
288,2000-07-01,LA,7,2000,86777.2,,,0.22452496338765116,
289,2000-07-01,MA,7,2000,174136.83333333334,,,0.8181662038207582,
290,2000-07-01,MD,7,2000,138262.0,,,0.4979029925060052,
291,2000-07-01,ME,7,2000,109461.5,,,0.6408340956837844,
292,2000-07-01,MI,7,2000,120552.52631578948,,,0.49975692244510483,
293,2000-07-01,MN,7,2000,128169.0,,,0.8730806261625146,
294,2000-07-01,MO,7,2000,88438.0,,,0.49144655731743203,
295,2000-07-01,NC,7,2000,124581.9375,,,0.3552413964974299,
296,2000-07-01,NE,7,2000,123191.0,,,0.24656597877741326,
297,2000-07-01,NH,7,2000,117723.0,,,0.9510007374757823,
298,2000-07-01,NJ,7,2000,141635.25,,,0.5601853084480357,
299,2000-07-01,NV,7,2000,178725.5,,,0.3168482440040199,
300,2000-07-01,NY,7,2000,82602.16,,,0.5507505077315011,
301,2000-07-01,OH,7,2000,100811.66666666667,,,0.38360230540719353,
302,2000-07-01,OK,7,2000,64831.294117647056,,,0.35922843741547084,
303,2000-07-01,OR,7,2000,146563.7,,,0.3532405144069495,
304,2000-07-01,PA,7,2000,94925.07142857143,,,0.2883490676386602,
305,2000-07-01,RI,7,2000,160412.0,,,0.35471863367637635,
306,2000-07-01,SC,7,2000,151767.0,,,0.10322504048203562,
307,2000-07-01,TN,7,2000,95897.65,,,0.3069950415332423,
308,2000-07-01,TX,7,2000,116675.42857142857,,,-0.017995409334348178,
309,2000-07-01,UT,7,2000,183279.0,,,0.8007787793623544,
310,2000-07-01,VA,7,2000,133442.2,,,0.5443046176983657,
311,2000-07-01,VT,7,2000,125412.5,,,0.5044757699366187,
312,2000-07-01,WA,7,2000,155430.57142857142,,,0.34798536487736786,
313,2000-07-01,WI,7,2000,125929.0,,,0.523121379592939,
314,2000-07-01,WV,7,2000,62609.333333333336,,,0.2760115529787388,
315,2000-08-01,AK,8,2000,146565.0,,,-0.0034113392918033725,
316,2000-08-01,AL,8,2000,106815.57142857143,,,0.29550399326094823,
317,2000-08-01,AR,8,2000,70958.58823529411,,,0.12475172083501462,
318,2000-08-01,AZ,8,2000,126486.0,,,0.484946018119925,
319,2000-08-01,CA,8,2000,236579.84210526315,,,1.6327654657012802,
320,2000-08-01,CO,8,2000,210134.0,,,0.9631684489934678,
321,2000-08-01,CT,8,2000,191485.8,,,0.7812574012612483,
322,2000-08-01,DC,8,2000,199768.0,,,0.8343638795649033,
323,2000-08-01,DE,8,2000,142472.0,,,0.8408595453129886,
324,2000-08-01,FL,8,2000,120051.47619047618,,,0.49035805864126036,
325,2000-08-01,GA,8,2000,110270.8,,,0.38245861047725427,
326,2000-08-01,HI,8,2000,239022.66666666666,,,0.8028317708267396,
327,2000-08-01,IA,8,2000,107913.33333333333,,,0.2772228159023671,
328,2000-08-01,ID,8,2000,106332.0,,,0.4060357689184446,
329,2000-08-01,IL,8,2000,119403.75,,,0.5075725532035724,
330,2000-08-01,IN,8,2000,111601.0,,,-0.11694685183252229,
331,2000-08-01,KS,8,2000,86451.0,,,0.4356615084344151,
332,2000-08-01,KY,8,2000,95063.33333333333,,,0.3404023256427635,
333,2000-08-01,LA,8,2000,86944.4,,,0.19267733920891317,
334,2000-08-01,MA,8,2000,175687.5,,,0.8904874614886094,
335,2000-08-01,MD,8,2000,138899.4,,,0.4610088093619291,
336,2000-08-01,ME,8,2000,110178.5,,,0.655024826080397,
337,2000-08-01,MI,8,2000,121180.05263157895,,,0.5205418210362911,
338,2000-08-01,MN,8,2000,129678.33333333333,,,1.177611851019611,
339,2000-08-01,MO,8,2000,88933.5,,,0.5602795178543118,
340,2000-08-01,NC,8,2000,124993.1875,,,0.33010403293816104,
341,2000-08-01,NE,8,2000,123533.5,,,0.27802355691568525,
342,2000-08-01,NH,8,2000,118826.16666666667,,,0.9370867771520297,
343,2000-08-01,NJ,8,2000,142498.75,,,0.609664613858496,
344,2000-08-01,NV,8,2000,179475.25,,,0.4194980570763507,
345,2000-08-01,NY,8,2000,82925.2,,,0.3910793616050734,
346,2000-08-01,OH,8,2000,101153.57142857143,,,0.33915197834717414,
347,2000-08-01,OK,8,2000,65004.705882352944,,,0.267481572080297,
348,2000-08-01,OR,8,2000,147153.8,,,0.40262356913749464,
349,2000-08-01,PA,8,2000,95300.71428571429,,,0.3957256512843621,
350,2000-08-01,RI,8,2000,161527.0,,,0.6950851557240068,
351,2000-08-01,SC,8,2000,153393.0,,,1.0713791535709394,
352,2000-08-01,TN,8,2000,96183.5,,,0.298078211509889,
353,2000-08-01,TX,8,2000,116978.85714285714,,,0.2600621014585025,
354,2000-08-01,UT,8,2000,183529.5,,,0.13667686969047743,
355,2000-08-01,VA,8,2000,134145.2,,,0.526819851591176,
356,2000-08-01,VT,8,2000,126127.0,,,0.5697199242499673,
357,2000-08-01,WA,8,2000,155980.14285714287,,,0.35358000908078946,
358,2000-08-01,WI,8,2000,126506.0,,,0.4581946970118045,
359,2000-08-01,WV,8,2000,62835.555555555555,,,0.36132348034725315,
360,2000-09-01,AK,9,2000,146773.0,,,0.14191655579436357,
361,2000-09-01,AL,9,2000,107165.71428571429,,,0.32780132377703275,
362,2000-09-01,AR,9,2000,71122.0,,,0.2302917360250012,
363,2000-09-01,AZ,9,2000,127150.71428571429,,,0.5255239992681293,
364,2000-09-01,CA,9,2000,240461.15789473685,,,1.64059446271283,
365,2000-09-01,CO,9,2000,212066.18181818182,,,0.9194998516098396,
366,2000-09-01,CT,9,2000,192887.4,,,0.7319602811278969,
367,2000-09-01,DC,9,2000,201421.0,,,0.8274598534299793,
368,2000-09-01,DE,9,2000,143635.0,,,0.8163007468134031,
369,2000-09-01,FL,9,2000,120696.90476190476,,,0.5376265181483708,
370,2000-09-01,GA,9,2000,110749.66666666667,,,0.43426425369785804,
371,2000-09-01,HI,9,2000,240685.66666666666,,,0.695749914931354,
372,2000-09-01,IA,9,2000,108219.66666666667,,,0.2838697720392913,
373,2000-09-01,ID,9,2000,106740.0,,,0.38370387089492475,
374,2000-09-01,IL,9,2000,120048.25,,,0.5397652921286022,
375,2000-09-01,IN,9,2000,111777.66666666667,,,0.1583020462779583,
376,2000-09-01,KS,9,2000,86782.0,,,0.3828758487466999,
377,2000-09-01,KY,9,2000,95414.16666666667,,,0.3690522108068306,
378,2000-09-01,LA,9,2000,87232.4,,,0.33124617571689274,
379,2000-09-01,MA,9,2000,177632.66666666666,,,1.1071741966085513,
380,2000-09-01,MD,9,2000,139472.0,,,0.4122408016161483,
381,2000-09-01,ME,9,2000,110879.5,,,0.6362402828137936,
382,2000-09-01,MI,9,2000,121957.8947368421,,,0.6418895588599982,
383,2000-09-01,MN,9,2000,131073.66666666666,,,1.0759957330317205,
384,2000-09-01,MO,9,2000,89428.5,,,0.5565956585538601,
385,2000-09-01,NC,9,2000,125431.4375,,,0.35061910874143454,
386,2000-09-01,NE,9,2000,123864.5,,,0.267943513298019,
387,2000-09-01,NH,9,2000,119966.16666666667,,,0.9593846473209489,
388,2000-09-01,NJ,9,2000,143395.0,,,0.6289528855516258,
389,2000-09-01,NV,9,2000,180356.5,,,0.49101477780362224,
390,2000-09-01,NY,9,2000,83199.08,,,0.3302735477273444,
391,2000-09-01,OH,9,2000,101537.33333333333,,,0.37938542291893196,
392,2000-09-01,OK,9,2000,65189.529411764706,,,0.28432330690990604,
393,2000-09-01,OR,9,2000,147714.5,,,0.381029915639286,
394,2000-09-01,PA,9,2000,95655.21428571429,,,0.37198042287196476,
395,2000-09-01,RI,9,2000,162811.0,,,0.7949135438657384,
396,2000-09-01,SC,9,2000,154485.0,,,0.7118968922962488,
397,2000-09-01,TN,9,2000,96511.6,,,0.34111879896241426,
398,2000-09-01,TX,9,2000,117208.14285714286,,,0.19600611587931027,
399,2000-09-01,UT,9,2000,184036.5,,,0.2762498671875724,
400,2000-09-01,VA,9,2000,134849.0,,,0.5246553734311599,
401,2000-09-01,VT,9,2000,126725.0,,,0.4741252864176593,
402,2000-09-01,WA,9,2000,156474.85714285713,,,0.31716491384889967,
