"Date","jpy"
2009-02-12,90.669998
2009-02-13,91.860001
2009-02-16,91.709999
2009-02-17,92.276001
2009-02-18,93.629997
2009-02-19,94.011002
2009-02-20,93.339996
2009-02-23,94.400002
2009-02-24,96.550003
2009-02-25,97.389999
2009-02-26,98.334
2009-02-27,97.620003
2009-03-02,97.054001
2009-03-03,98.535004
2009-03-04,98.991997
2009-03-05,98.129997
2009-03-06,98.339996
2009-03-09,98.919998
2009-03-10,98.779999
2009-03-11,97.25
2009-03-12,97.32
2009-03-13,97.940002
2009-03-16,98.199997
2009-03-17,98.780998
2009-03-18,96.401001
2009-03-19,94.449997
2009-03-20,95.93
2009-03-23,97.092003
2009-03-24,98.339996
2009-03-25,97.730003
2009-03-26,98.699997
2009-03-27,97.849998
2009-03-30,97.431999
2009-03-31,98.970001
2009-04-01,98.660004
2009-04-02,99.559998
2009-04-03,100.300003
2009-04-06,100.760002
2009-04-07,100.690002
2009-04-08,99.739998
2009-04-09,100.440002
2009-04-10,100.260002
2009-04-13,100.019997
2009-04-14,98.970001
2009-04-15,99.230003
2009-04-16,99.330002
2009-04-17,99.080002
2009-04-20,98.066002
2009-04-21,98.639999
2009-04-22,98.129997
2009-04-23,97.919998
2009-04-24,97.209999
2009-04-27,96.529999
2009-04-28,96.529999
2009-04-29,97.470001
2009-04-30,98.690002
2009-05-01,99.190002
2009-05-04,98.830002
2009-05-05,98.919998
2009-05-06,98.410004
2009-05-07,99.127998
2009-05-08,98.449997
2009-05-11,97.5
2009-05-12,96.459999
2009-05-13,95.370003
2009-05-14,96
2009-05-15,95.110001
2009-05-18,96.373001
2009-05-19,96.116997
2009-05-20,94.911003
2009-05-21,94.129997
2009-05-22,94.739998
2009-05-25,94.82
2009-05-26,95.050003
2009-05-27,95.379997
2009-05-28,96.797997
2009-05-29,95.43
2009-06-01,96.522003
2009-06-02,95.600998
2009-06-03,96.07
2009-06-04,96.642998
2009-06-05,98.809998
2009-06-08,98.457001
2009-06-09,97.476997
2009-06-10,98.149002
2009-06-11,97.629997
2009-06-12,98.370003
2009-06-15,97.819
2009-06-16,96.5
2009-06-17,95.739998
2009-06-18,96.57
2009-06-19,96.760002
2009-06-22,95.849998
2009-06-23,95.119003
2009-06-24,95.848
2009-06-25,95.943001
2009-06-26,95.209999
2009-06-29,96.092003
2009-06-30,96.331001
2009-07-01,96.620003
2009-07-02,95.952003
2009-07-03,96.139999
2009-07-06,95.169998
2009-07-07,94.768997
2009-07-08,92.772003
2009-07-09,93.040001
2009-07-10,92.529999
2009-07-13,93.022003
2009-07-14,93.420998
2009-07-15,94.177002
2009-07-16,93.776001
2009-07-17,94.209999
2009-07-20,94.139999
2009-07-21,93.532997
2009-07-22,93.569
2009-07-23,94.93
2009-07-24,94.870003
2009-07-27,95.160004
2009-07-28,94.379997
2009-07-29,95.099998
2009-07-30,95.559998
2009-07-31,94.639999
2009-08-03,95.167
2009-08-04,95.290001
2009-08-05,94.795998
2009-08-06,95.484001
2009-08-07,97.43
2009-08-10,97.010002
2009-08-11,95.919998
2009-08-12,96.156998
2009-08-13,95.269997
2009-08-14,94.860001
2009-08-17,94.43
2009-08-18,94.839996
2009-08-19,94.110001
2009-08-20,94.257004
2009-08-21,94.370003
2009-08-24,94.389999
2009-08-25,93.900002
2009-08-26,94.080002
2009-08-27,93.629997
2009-08-28,93.559998
2009-08-31,92.870003
2009-09-01,92.707001
2009-09-02,92.209
2009-09-03,92.686996
2009-09-04,92.970001
2009-09-07,92.919998
2009-09-08,92.309998
2009-09-09,92.129997
2009-09-10,91.686996
2009-09-11,90.660004
2009-09-14,90.870003
2009-09-15,90.898003
2009-09-16,91.019997
2009-09-17,91.206001
2009-09-18,91.269997
2009-09-21,92.026001
2009-09-22,90.709999
2009-09-23,91.327003
2009-09-24,90.822998
2009-09-25,89.809998
2009-09-28,89.862
2009-09-29,90.221001
2009-09-30,89.870003
2009-10-01,89.546997
2009-10-02,89.610001
2009-10-05,89.620003
2009-10-06,88.800003
2009-10-07,88.538002
2009-10-08,88.768997
2009-10-09,89.739998
2009-10-12,89.709999
2009-10-13,89.82
2009-10-14,89.410004
2009-10-15,90.827003
2009-10-16,90.910004
2009-10-19,90.773003
2009-10-20,90.797997
2009-10-21,90.879997
2009-10-22,91.396004
2009-10-23,92.050003
2009-10-26,92.199997
2009-10-27,91.624001
2009-10-28,90.57
2009-10-29,91.489998
2009-10-30,90.089996
2009-11-02,90.389999
2009-11-03,90.389999
2009-11-04,90.697998
2009-11-05,90.769997
2009-11-06,89.879997
2009-11-09,89.829002
2009-11-10,89.709999
2009-11-11,89.910004
2009-11-12,90.279999
2009-11-13,89.660004
2009-11-16,89.010002
2009-11-17,89.230003
2009-11-18,89.398003
2009-11-19,88.900002
2009-11-20,88.830002
2009-11-23,88.900002
2009-11-24,88.593002
2009-11-25,87.360001
2009-11-26,85.139999
2009-11-27,86.480003
2009-11-30,86.25
2009-12-01,86.650002
2009-12-02,87.559998
2009-12-03,88.259003
2009-12-04,90.519997
2009-12-07,89.290001
2009-12-08,88.379997
2009-12-09,88.089996
2009-12-10,88.230003
2009-12-11,89.089996
2009-12-14,88.690002
2009-12-15,89.511002
2009-12-16,89.849998
2009-12-17,89.639999
2009-12-18,90.440002
2009-12-21,91.056999
2009-12-22,91.805
2009-12-23,91.639999
2009-12-24,91.444
2009-12-25,91.110001
2009-12-28,91.690002
2009-12-29,91.970001
2009-12-30,92.419998
2009-12-31,92.910004
2010-01-01,92.919998
2010-01-04,92.495003
2010-01-05,91.584999
2010-01-06,92.356003
2010-01-07,93.389999
2010-01-08,92.660004
2010-01-11,92.092003
2010-01-12,91.080002
2010-01-13,91.432999
2010-01-14,91.266998
2010-01-15,90.75
2010-01-18,90.705002
2010-01-19,91.198997
2010-01-20,91.192001
2010-01-21,90.392998
2010-01-22,89.809998
2010-01-25,90.415001
2010-01-26,89.629997
2010-01-27,89.949997
2010-01-28,89.778
2010-01-29,90.269997
2010-02-01,90.760002
2010-02-02,90.428001
2010-02-03,90.839996
2010-02-04,89.410004
2010-02-05,89.220001
2010-02-08,89.220001
2010-02-09,89.767998
2010-02-10,89.93
2010-02-11,89.809998
2010-02-12,89.949997
2010-02-15,90.050003
2010-02-16,90.244003
2010-02-17,91.050003
2010-02-18,91.976997
2010-02-19,91.540001
2010-02-22,91.235001
2010-02-23,90.160004
2010-02-24,90.278999
2010-02-25,89.269997
2010-02-26,88.920998
2010-03-01,89.150002
2010-03-02,88.739998
2010-03-03,88.57
2010-03-04,89.160004
2010-03-05,90.220001
2010-03-08,90.286003
2010-03-09,89.988998
2010-03-10,90.470001
2010-03-11,90.648003
2010-03-12,90.540001
2010-03-15,90.32
2010-03-16,90.290001
2010-03-17,90.403
2010-03-18,90.480003
2010-03-19,90.519997
2010-03-22,90.339996
2010-03-23,90.365997
2010-03-24,92.014
2010-03-25,92.513
2010-03-26,92.507004
2010-03-29,92.489998
2010-03-30,92.82
2010-03-31,93.519997
2010-04-01,93.849998
2010-04-02,94.529999
2010-04-05,94.330002
2010-04-06,93.793999
2010-04-07,93.308998
2010-04-08,93.419998
2010-04-09,93.160004
2010-04-12,93.182999
2010-04-13,93.18
2010-04-14,93.318001
2010-04-15,93.040001
2010-04-16,92.150002
2010-04-19,92.459999
2010-04-20,93.170998
2010-04-21,93.054001
2010-04-22,93.398003
2010-04-23,93.949997
2010-04-26,93.900002
2010-04-27,93.143997
2010-04-28,93.959999
2010-04-29,94.013
2010-04-30,93.830002
2010-05-03,94.692001
2010-05-04,94.709999
2010-05-05,93.780998
2010-05-06,90.830002
2010-05-07,91.580002
2010-05-10,93.18
2010-05-11,92.489998
2010-05-12,93.168999
2010-05-13,92.777
2010-05-14,92.459999
2010-05-17,92.550003
2010-05-18,91.901001
2010-05-19,91.540001
2010-05-20,89.370003
2010-05-21,89.986
2010-05-24,90.190002
2010-05-25,90.332001
2010-05-26,89.970001
2010-05-27,90.878998
2010-05-28,91.052002
2010-05-31,91.190002
2010-06-01,91.099998
2010-06-02,92.190002
2010-06-03,92.623001
2010-06-04,91.879997
2010-06-07,91.515999
2010-06-08,91.410004
2010-06-09,91.364998
2010-06-10,91.308998
2010-06-11,91.620003
2010-06-14,91.620003
2010-06-15,91.473999
2010-06-16,91.396004
2010-06-17,90.839996
2010-06-18,90.699997
2010-06-21,90.995003
2010-06-22,90.540001
2010-06-23,89.910004
2010-06-24,89.629997
2010-06-25,89.150002
2010-06-28,89.313004
2010-06-29,88.649002
2010-06-30,88.43
2010-07-01,87.599998
2010-07-02,87.790001
2010-07-05,87.625
2010-07-06,87.480003
2010-07-07,87.68
2010-07-08,88.410004
2010-07-09,88.57
2010-07-12,88.639
2010-07-13,88.792999
2010-07-14,88.269997
2010-07-15,87.339996
2010-07-16,86.559998
2010-07-19,86.760002
2010-07-20,87.241997
2010-07-21,86.861
2010-07-22,87.124001
2010-07-23,87.519997
2010-07-26,86.998001
2010-07-27,87.816002
2010-07-28,87.452003
2010-07-29,86.682999
2010-07-30,86.440002
2010-08-02,86.598
2010-08-03,85.779999
2010-08-04,85.779999
2010-08-05,86.300003
2010-08-06,85.833
2010-08-09,85.344002
2010-08-10,85.897003
2010-08-11,85.360001
2010-08-12,85.171997
2010-08-13,86.073997
2010-08-16,86.139999
2010-08-17,85.306999
2010-08-18,85.595001
2010-08-19,85.440002
2010-08-20,85.344002
2010-08-23,85.559998
2010-08-24,85.140999
2010-08-25,84.178001
2010-08-26,84.683998
2010-08-27,84.346001
2010-08-30,85.500999
2010-08-31,84.531998
2010-09-01,84.139999
2010-09-02,84.406998
2010-09-03,84.25
2010-09-06,84.43
2010-09-07,84.120003
2010-09-08,83.732002
2010-09-09,83.949997
2010-09-10,83.93
2010-09-13,84.306999
2010-09-14,83.681
2010-09-15,83.047997
2010-09-16,85.699997
2010-09-17,85.848
2010-09-20,85.690002
2010-09-21,85.702003
2010-09-22,85.112999
2010-09-23,84.480003
2010-09-24,84.510002
2010-09-27,84.316002
2010-09-28,84.275002
2010-09-29,83.891998
2010-09-30,83.765999
2010-10-01,83.57
2010-10-04,83.333
2010-10-05,83.502998
2010-10-06,83.190002
2010-10-07,82.967003
2010-10-08,82.379997
2010-10-11,81.82
2010-10-12,82.088997
2010-10-13,81.779999
2010-10-14,81.797997
2010-10-15,81.470001
2010-10-18,81.377998
2010-10-19,81.197998
2010-10-20,81.542
2010-10-21,81.055
2010-10-22,81.300003
2010-10-25,81.308998
2010-10-26,80.824997
2010-10-27,81.336998
2010-10-28,81.679001
2010-10-29,81.679001
2010-11-01,80.405998
2010-11-02,80.558998
2010-11-03,80.667999
2010-11-04,81.050003
2010-11-05,80.776001
2010-11-08,81.139999
2010-11-09,81.089996
2010-11-10,81.583
2010-11-11,82.204002
2010-11-12,82.410004
2010-11-15,82.470001
2010-11-16,83.162003
2010-11-17,83.379997
2010-11-18,83.099998
2010-11-19,83.540001
2010-11-22,83.485001
2010-11-23,83.290001
2010-11-24,83.268997
2010-11-25,83.519997
2010-11-26,83.629997
2010-11-29,84.156998
2010-11-30,84.253998
2010-12-01,83.678001
2010-12-02,84.123001
2010-12-03,83.749001
2010-12-06,82.779999
2010-12-07,82.669998
2010-12-08,83.478996
2010-12-09,84.099998
2010-12-10,83.816002
2010-12-13,83.973
2010-12-14,83.440002
2010-12-15,83.790001
2010-12-16,84.268997
2010-12-17,84.050003
2010-12-20,84.010002
2010-12-21,83.771004
2010-12-22,83.790001
2010-12-23,83.559998
2010-12-24,83.019997
2010-12-27,82.918999
2010-12-28,82.720001
2010-12-29,82.356003
2010-12-30,81.617996
2010-12-31,81.480003
2011-01-03,81.123001
2011-01-04,81.669998
2011-01-05,82.038002
2011-01-06,83.189003
2011-01-07,83.300003
2011-01-10,83.029999
2011-01-11,82.709999
2011-01-12,83.339996
2011-01-13,83.07
2011-01-14,82.762001
2011-01-17,82.887001
2011-01-18,82.669998
2011-01-19,82.612
2011-01-20,82.154999
2011-01-21,82.919998
2011-01-24,82.585999
2011-01-25,82.542
2011-01-26,82.260002
2011-01-27,82.163002
2011-01-28,82.885002
2011-01-31,82.088997
2011-02-01,82.07
2011-02-02,81.390999
2011-02-03,81.492996
2011-02-04,81.650002
2011-02-07,82.220001
2011-02-08,82.289001
2011-02-09,82.303001
2011-02-10,82.418999
2011-02-11,83.339996
2011-02-14,83.444
2011-02-15,83.413002
2011-02-16,83.716003
2011-02-17,83.610001
2011-02-18,83.290001
2011-02-21,83.080002
2011-02-22,83.066002
2011-02-23,82.760002
2011-02-24,82.438004
2011-02-25,82.046997
2011-02-28,81.622002
2011-03-01,81.873001
2011-03-02,81.898003
2011-03-03,81.828003
2011-03-04,82.366997
2011-03-07,82.343002
2011-03-08,82.292
2011-03-09,82.800003
2011-03-10,82.833
2011-03-11,82.917999
2011-03-14,81.283997
2011-03-15,81.82
2011-03-16,81.056
2011-03-17,79.127998
2011-03-18,79.5
2011-03-21,81.014999
2011-03-22,81.209
2011-03-23,81.039001
2011-03-24,80.866997
2011-03-25,81.014
2011-03-28,81.448997
2011-03-29,81.760002
2011-03-30,82.411003
2011-03-31,83.150002
2011-04-01,83.360001
2011-04-04,84.220001
2011-04-05,84.129997
2011-04-06,85.160004
2011-04-07,85.32
2011-04-08,84.959999
2011-04-11,85.040001
2011-04-12,84.629997
2011-04-13,83.599998
2011-04-14,83.782997
2011-04-18,83.147003
2011-04-19,82.334
2011-04-20,82.580002
2011-04-21,82.440002
2011-04-22,81.897003
2011-04-25,81.870003
2011-04-26,81.839996
2011-04-27,81.511002
2011-04-28,82.204002
2011-04-29,81.529999
2011-05-02,81.226997
2011-05-03,81.18
2011-05-04,80.969002
2011-05-05,80.639999
2011-05-06,80.417
2011-05-09,80.734001
2011-05-10,80.241997
2011-05-11,81.011002
2011-05-12,81.010002
2011-05-13,81.040001
2011-05-16,80.817001
2011-05-17,80.781998
2011-05-18,81.420998
2011-05-19,81.661003
2011-05-20,81.713997
2011-05-23,81.739998
2011-05-24,81.957001
2011-05-25,82.047997
2011-05-26,82.022003
2011-05-27,81.269997
2011-05-30,80.831001
2011-05-31,80.879997
2011-06-01,81.453003
2011-06-02,80.893997
2011-06-03,80.970001
2011-06-06,80.220001
2011-06-07,80.120003
2011-06-08,80.169998
2011-06-09,79.889999
2011-06-10,80.290001
2011-06-13,80.339996
2011-06-14,80.176003
2011-06-15,80.540001
2011-06-16,80.879997
2011-06-17,80.577003
2011-06-20,80.075996
2011-06-21,80.234001
2011-06-22,80.221001
2011-06-23,80.383003
2011-06-24,80.440002
2011-06-27,80.459999
2011-06-28,80.849998
2011-06-29,81.080002
2011-06-30,80.709999
2011-07-01,80.599998
2011-07-04,80.879997
2011-07-05,80.733002
2011-07-06,81.07
2011-07-07,80.938004
2011-07-08,81.230003
2011-07-11,80.650002
2011-07-12,80.290001
2011-07-13,79.318001
2011-07-14,78.919998
2011-07-15,79.18
2011-07-18,79.112999
2011-07-19,79.050003
2011-07-20,79.125999
2011-07-21,78.753998
2011-07-22,78.584
2011-07-25,78.379997
2011-07-26,78.300003
2011-07-27,77.914001
2011-07-28,77.93
2011-07-29,77.730003
2011-08-01,77.212997
2011-08-02,77.459999
2011-08-03,77.334999
2011-08-04,77.112
2011-08-05,79.290001
2011-08-08,78.253998
2011-08-09,77.584999
2011-08-10,77.050003
2011-08-11,76.759003
2011-08-12,76.860001
2011-08-15,76.82
2011-08-16,76.839996
2011-08-17,76.753998
2011-08-18,76.546997
2011-08-19,76.637001
2011-08-22,76.786003
2011-08-23,76.832001
2011-08-24,76.660004
2011-08-25,77.053001
2011-08-26,77.434998
2011-08-29,76.681999
2011-08-30,76.932999
2011-08-31,76.700996
2011-09-01,76.730003
2011-09-02,76.860001
2011-09-05,76.902
2011-09-06,76.902
2011-09-07,77.617996
2011-09-08,77.301003
2011-09-09,77.508003
2011-09-12,77.462997
2011-09-13,77.18
2011-09-14,76.931999
2011-09-15,76.677002
2011-09-16,76.734001
2011-09-19,76.910004
2011-09-20,76.596001
2011-09-21,76.462997
2011-09-22,76.538002
2011-09-23,76.306
2011-09-26,76.540001
2011-09-27,76.335999
2011-09-28,76.807999
2011-09-29,76.540001
2011-09-30,76.764999
2011-10-03,77.190002
2011-10-04,76.592003
2011-10-05,76.760002
2011-10-06,76.781998
2011-10-07,76.657997
2011-10-10,76.769997
2011-10-11,76.660004
2011-10-12,76.667
2011-10-13,77.18
2011-10-14,76.879997
2011-10-17,77.220001
2011-10-18,76.831001
2011-10-19,76.777
2011-10-20,76.800003
2011-10-21,76.860001
2011-10-24,76.209999
2011-10-25,76.132004
2011-10-26,76.109001
2011-10-27,76.183998
2011-10-28,75.93
2011-10-31,75.739998
2011-11-01,78.307999
2011-11-02,78.306
2011-11-03,78.139
2011-11-04,78.053001
2011-11-07,78.129997
2011-11-08,78.077003
2011-11-09,77.708
2011-11-10,77.758003
2011-11-11,77.652
2011-11-14,77.155998
2011-11-15,77.079002
2011-11-16,77.059998
2011-11-17,77.060997
2011-11-18,76.958
2011-11-21,76.838997
2011-11-22,76.900002
2011-11-23,76.970001
2011-11-24,77.272003
2011-11-25,77.166
2011-11-28,77.667
2011-11-29,78.081001
2011-11-30,77.959999
2011-12-01,77.583
2011-12-02,77.75
2011-12-05,78.080002
2011-12-06,77.811996
2011-12-07,77.75
2011-12-08,77.672997
2011-12-09,77.68
2011-12-12,77.612
2011-12-13,77.939003
2011-12-14,77.960999
2011-12-15,78.108002
2011-12-16,77.839996
2011-12-19,77.809998
2011-12-20,78.010002
2011-12-21,77.839996
2011-12-22,78.07
2011-12-23,78.160004
2011-12-26,78.080002
2011-12-27,78.029999
2011-12-28,77.870003
2011-12-29,77.945999
2011-12-30,77.658997
2012-01-02,77.019997
2012-01-03,76.93
2012-01-04,76.722
2012-01-05,76.709999
2012-01-06,77.151001
2012-01-09,76.910004
2012-01-10,76.860001
2012-01-11,76.849998
2012-01-12,76.858002
2012-01-13,76.778999
2012-01-16,76.910004
2012-01-17,76.82
2012-01-18,76.82
2012-01-19,76.766998
2012-01-20,77.080002
2012-01-23,76.959999
2012-01-24,77
2012-01-25,77.686996
2012-01-26,77.769997
2012-01-27,77.459999
2012-01-30,76.732002
2012-01-31,76.360001
2012-02-01,76.269997
2012-02-02,76.189003
2012-02-03,76.18
2012-02-06,76.551003
2012-02-07,76.550003
2012-02-08,76.790001
2012-02-09,77.059998
2012-02-10,77.632004
2012-02-13,77.699997
2012-02-14,77.510002
2012-02-15,78.360001
2012-02-16,78.480003
2012-02-17,78.823997
2012-02-20,79.788002
2012-02-21,79.585999
2012-02-22,79.830002
2012-02-23,80.279999
2012-02-24,79.93
2012-02-27,81.471001
2012-02-28,80.463997
2012-02-29,80.480003
2012-03-01,81.276001
2012-03-02,81.120003
2012-03-05,81.626999
2012-03-06,81.517998
2012-03-07,80.660004
2012-03-08,81.337997
2012-03-09,81.580002
2012-03-12,82.373001
2012-03-13,82.362999
2012-03-14,82.959999
2012-03-15,83.839996
2012-03-16,83.491997
2012-03-19,83.449997
2012-03-20,83.370003
2012-03-21,83.650002
2012-03-22,83.203003
2012-03-23,82.510002
2012-03-26,82.588997
2012-03-27,82.987
2012-03-28,83.047997
2012-03-29,82.832001
2012-03-30,82.273003
2012-04-02,82.870003
2012-04-03,81.540001
2012-04-04,82.830002
2012-04-05,82.440002
2012-04-06,82.269997
2012-04-09,81.330002
2012-04-10,81.642998
2012-04-11,80.694
2012-04-12,81.008003
2012-04-13,80.93
2012-04-16,80.902
2012-04-17,80.380997
2012-04-18,81.059998
2012-04-19,81.300003
2012-04-20,81.609001
2012-04-23,81.599998
2012-04-24,81.080002
2012-04-25,81.389999
2012-04-26,81.300003
2012-04-27,81.057999
2012-04-30,80.349998
2012-05-01,79.920998
2012-05-02,80.209999
2012-05-03,80.121002
2012-05-04,80.209999
2012-05-07,79.818001
2012-05-08,79.919998
2012-05-09,79.860001
2012-05-10,79.709999
2012-05-11,79.869003
2012-05-14,80.029999
2012-05-15,79.849998
2012-05-16,80.324997
2012-05-17,80.349998
2012-05-18,79.407997
2012-05-21,79.169998
2012-05-22,79.410004
2012-05-23,80.003998
2012-05-24,79.419998
2012-05-25,79.660004
2012-05-28,79.589996
2012-05-29,79.560997
2012-05-30,79.5
2012-05-31,78.982002
2012-06-01,78.528
2012-06-04,78.099998
2012-06-05,78.361
2012-06-06,78.730003
2012-06-07,79.269997
2012-06-08,79.690002
2012-06-11,79.559998
2012-06-12,79.306999
2012-06-13,79.527
2012-06-14,79.372002
2012-06-15,79.421997
2012-06-18,79.052002
2012-06-19,79
2012-06-20,79.033997
2012-06-21,79.420998
2012-06-22,80.019997
2012-06-25,80.559998
2012-06-26,79.650002
2012-06-27,79.459999
2012-06-28,79.684998
2012-06-29,79.313004
2012-07-02,79.838997
2012-07-03,79.440002
2012-07-04,79.839996
2012-07-05,79.940002
2012-07-06,79.860001
2012-07-09,79.477997
2012-07-10,79.557999
2012-07-11,79.349998
2012-07-12,79.610001
2012-07-13,79.309998
2012-07-16,79.169998
2012-07-17,78.82
2012-07-18,79.096001
2012-07-19,78.799004
2012-07-20,78.739998
2012-07-23,78.449997
2012-07-24,78.310997
2012-07-25,78.107002
2012-07-26,78.102997
2012-07-27,78.323997
2012-07-30,78.5
2012-07-31,78.100998
2012-08-01,78.120003
2012-08-02,78.379997
2012-08-03,78.220001
2012-08-06,78.610001
2012-08-07,78.199997
2012-08-08,78.610001
2012-08-09,78.400002
2012-08-10,78.610001
2012-08-13,78.25
2012-08-14,78.330002
2012-08-15,78.815002
2012-08-16,78.989998
2012-08-17,79.25
2012-08-20,79.510002
2012-08-21,79.330002
2012-08-22,79.241997
2012-08-23,78.539001
2012-08-24,78.599998
2012-08-27,78.730003
2012-08-28,78.75
2012-08-29,78.57
2012-08-30,78.720001
2012-08-31,78.529999
2012-09-03,78.290001
2012-09-04,78.338997
2012-09-05,78.470001
2012-09-06,78.419998
2012-09-07,78.889999
2012-09-10,78.219002
2012-09-11,78.225998
2012-09-12,77.75
2012-09-13,77.830002
2012-09-14,77.648003
2012-09-17,78.333
2012-09-18,78.672997
2012-09-19,78.769997
2012-09-20,78.397003
2012-09-21,78.199997
2012-09-24,78.080002
2012-09-25,77.863998
2012-09-26,77.727997
2012-09-27,77.697998
2012-09-28,77.610001
2012-10-01,77.959
2012-10-02,78.041
2012-10-03,78.214996
2012-10-04,78.415001
2012-10-05,78.484001
2012-10-08,78.702003
2012-10-09,78.286003
2012-10-10,78.219002
2012-10-11,78.074997
2012-10-12,78.402
2012-10-15,78.468002
2012-10-16,78.789001
2012-10-17,78.824997
2012-10-18,79.059998
2012-10-19,79.307999
2012-10-22,79.257004
2012-10-23,79.989998
2012-10-24,79.82
2012-10-25,79.837997
2012-10-26,80.235001
2012-10-29,79.650002
2012-10-30,79.764
2012-10-31,79.683998
2012-11-01,79.860001
2012-11-02,80.220001
2012-11-05,80.5
2012-11-06,80.160004
2012-11-07,80.290001
2012-11-08,79.970001
2012-11-09,79.478996
2012-11-12,79.459999
2012-11-13,79.598
2012-11-14,79.459999
2012-11-15,80.199997
2012-11-16,81.120003
2012-11-19,81.526001
2012-11-20,81.349998
2012-11-21,81.754997
2012-11-22,82.573997
2012-11-23,82.359001
2012-11-26,82.545998
2012-11-27,81.873001
2012-11-28,82.080002
2012-11-29,82.150002
2012-11-30,82.151001
2012-12-03,82.456001
2012-12-04,82.133003
2012-12-05,81.816002
2012-12-06,82.435997
2012-12-07,82.43
2012-12-10,82.559998
2012-12-11,82.349998
2012-12-12,82.519997
2012-12-13,83.209999
2012-12-14,83.667
2012-12-17,84.157997
2012-12-18,83.903
2012-12-19,84.361
2012-12-20,84.225998
2012-12-21,84.419998
2012-12-24,84.410004
2012-12-25,84.839996
2012-12-26,85
2012-12-27,85.667999
2012-12-28,86.507004
2012-12-31,85.959999
2013-01-01,86.720001
2013-01-02,86.599998
2013-01-03,87.275002
2013-01-04,87.739998
2013-01-07,88.197998
2013-01-08,87.252998
2013-01-09,86.867996
2013-01-10,88.133003
2013-01-11,89.246002
2013-01-14,89.523003
2013-01-15,89.459999
2013-01-16,88.75
2013-01-17,88.629997
2013-01-18,89.820999
2013-01-21,90.181
2013-01-22,89.599998
2013-01-23,88.528999
2013-01-24,88.580002
2013-01-25,90.557999
2013-01-28,91.179001
2013-01-29,90.459999
2013-01-30,90.790001
2013-01-31,91.021004
2013-02-01,91.707001
2013-02-04,92.769997
2013-02-05,92.153
2013-02-06,93.57
2013-02-07,93.434998
2013-02-08,93.633003
2013-02-11,92.535004
2013-02-12,94.191002
2013-02-13,93.305
2013-02-14,93.255997
2013-02-15,92.957001
2013-02-18,93.722
2013-02-19,93.650002
2013-02-20,93.708
2013-02-21,93.660004
2013-02-22,93.150002
2013-02-25,94.220001
2013-02-26,92.397003
2013-02-27,92.110001
2013-02-28,92.303001
2013-03-01,92.582001
2013-03-04,93.564003
2013-03-05,93.401001
2013-03-06,93.289001
2013-03-07,93.927002
2013-03-08,94.928001
2013-03-11,96.169998
2013-03-12,96.619003
2013-03-13,95.82
2013-03-14,96.019997
2013-03-15,95.961998
2013-03-18,94.889
2013-03-19,95.343002
2013-03-20,95.050003
2013-03-21,95.955002
2013-03-22,94.910004
2013-03-25,94.828003
2013-03-26,93.962997
2013-03-27,94.635002
2013-03-28,94.316002
2013-03-29,94.190002
2013-04-01,94.281998
2013-04-02,93.18
2013-04-03,93.362
2013-04-04,92.889
2013-04-05,96.436996
2013-04-08,98.750999
2013-04-09,99.279999
2013-04-10,98.949997
2013-04-11,99.666
2013-04-12,99.621002
2013-04-15,98.405998
2013-04-16,96.800003
2013-04-17,97.610001
2013-04-18,98.028999
2013-04-19,98.203003
2013-04-22,99.796997
2013-04-23,99.160004
2013-04-24,99.677002
2013-04-25,99.419998
2013-04-26,99.342003
2013-04-29,97.842003
2013-04-30,97.863998
2013-05-01,97.268997
2013-05-02,97.132004
2013-05-03,97.945999
2013-05-06,99.099998
2013-05-07,99.344002
2013-05-08,98.776001
2013-05-09,98.877998
2013-05-10,100.764999
2013-05-13,101.922997
2013-05-14,101.667
2013-05-15,102.209999
2013-05-16,102.258003
2013-05-17,102.135002
2013-05-20,102.700996
2013-05-21,102.166
2013-05-22,102.442001
2013-05-23,103.176003
2013-05-24,102.410004
2013-05-27,101.060997
2013-05-28,101.105003
2013-05-29,102.445999
2013-05-30,100.916
2013-05-31,101.099998
2013-06-03,100.475998
2013-06-04,99.737999
2013-06-05,100.25
2013-06-06,98.952003
2013-06-07,97.327003
2013-06-10,98.237999
2013-06-11,98.848999
2013-06-12,96.101997
2013-06-13,95.929001
2013-06-14,95.494003
2013-06-17,94.241997
2013-06-18,94.68
2013-06-19,95.516998
2013-06-20,96.589996
2013-06-21,97.140999
2013-06-24,98.422997
2013-06-25,97.530998
2013-06-26,98.147003
2013-06-27,97.769997
2013-06-28,98.475998
2013-07-01,99.379997
2013-07-02,99.656998
2013-07-03,100.733002
2013-07-04,99.956001
2013-07-05,100.220001
2013-07-08,101.386002
2013-07-09,100.849998
2013-07-10,101.153
2013-07-11,98.551003
2013-07-12,99.040001
2013-07-15,99.196999
2013-07-16,99.945999
2013-07-17,99.160004
2013-07-18,99.660004
2013-07-19,100.522003
2013-07-22,100.389
2013-07-23,99.323997
2013-07-24,99.497002
2013-07-25,100.452003
2013-07-26,99.275002
2013-07-29,97.959999
2013-07-30,98.042999
2013-07-31,98.015999
2013-08-01,97.833
2013-08-02,99.419998
2013-08-05,98.934998
2013-08-06,98.232002
2013-08-07,97.307999
2013-08-08,96.57
2013-08-09,96.739998
2013-08-12,96.043999
2013-08-13,97.199997
2013-08-14,98.153
2013-08-15,97.852997
2013-08-16,97.055
2013-08-19,97.667
2013-08-20,97.579002
2013-08-21,97.309998
2013-08-22,97.809998
